Hour,Region,FacilityLoad_MW,AvailableRenewable_MW,DirectRenewable_MW,RenewableCharge_MW,GridCharge_MW,DischargePower_MW,GridLoad_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,SOC_MWh,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh
1240,RegionD,313.382399573376,800.0,313.382399573376,0.0,0.0,0.0,0.0,0.0,180.0,306.617600426624,-180.0,609.6701573619457,432.81,337.59,0.4048
1241,RegionD,293.030400426624,722.35,293.030400426624,0.0,0.0,0.0,0.0,0.0,180.0,249.31959957337602,-180.0,609.6701573619457,627.26,489.26,0.4114
1242,RegionD,297.9584,650.0,297.9584,0.0,0.0,0.0,0.0,0.0,180.0,172.04160000000002,-180.0,609.6701573619457,626.94,489.01,0.4192
1243,RegionD,306.611200426624,587.87,306.611200426624,0.0,0.0,0.0,0.0,0.0,180.0,101.258799573376,-180.0,609.6701573619457,626.6,488.75,0.4275
1244,RegionD,314.176000426624,540.19,314.176000426624,0.0,0.0,0.0,0.0,0.0,180.0,46.013999573376054,-180.0,609.6701573619457,626.26,488.48,0.4358
1245,RegionD,322.6112,510.22,322.6112,0.0,0.0,0.0,0.0,0.0,180.0,7.608800000000031,-180.0,609.6701573619457,625.91,488.21,0.4435
1246,RegionD,373.54240042662394,500.0,373.54240042662394,0.0,0.0,0.0,0.0,0.0,126.45759957337606,0.0,-126.45759957337606,609.6701573619457,388.28,302.86,0.4501
1247,RegionD,390.54080000000005,510.22,390.54080000000005,0.0,0.0,0.0,0.0,0.0,119.67919999999998,0.0,-119.67919999999998,609.6701573619457,388.05,302.68,0.455
1248,RegionD,445.74720042662403,540.19,445.74720042662403,0.0,0.0,0.0,0.0,0.0,94.44279957337602,0.0,-94.44279957337602,609.6701573619457,280.09,218.47,0.4579
1249,RegionD,477.64480000000003,587.87,477.64480000000003,0.0,0.0,0.0,0.0,0.0,110.22519999999997,0.0,-110.22519999999997,609.6701573619457,279.93,218.35,0.4586
1250,RegionD,494.60480000000007,650.0,494.60480000000007,0.0,0.0,0.0,0.0,0.0,155.39519999999993,0.0,-155.39519999999993,609.6701573619457,279.75,218.21,0.4571
1251,RegionD,563.3536004266241,722.35,563.3536004266241,0.0,0.0,0.0,0.0,0.0,158.99639957337592,0.0,-158.99639957337592,609.6701573619457,279.58,218.07,0.4533
1252,RegionD,564.5056,800.0,564.5056,0.0,0.0,0.0,0.0,0.0,180.0,55.49440000000004,-180.0,609.6701573619457,279.41,217.94,0.4475
1253,RegionD,573.158400426624,877.65,573.158400426624,0.0,0.0,0.0,0.0,0.0,180.0,124.49159957337599,-180.0,609.6701573619457,279.23,217.8,0.4401
1254,RegionD,599.014399573376,950.0,599.014399573376,0.0,0.0,0.0,0.0,0.0,180.0,170.98560042662405,-180.0,609.6701573619457,279.05,217.66,0.4315
1255,RegionD,594.073599573376,1012.13,594.073599573376,0.0,0.0,0.0,0.0,0.0,180.0,238.056400426624,-180.0,609.6701573619457,429.04,334.65,0.4223
1256,RegionD,566.6304,1059.81,566.6304,0.0,0.0,0.0,0.0,0.0,180.0,313.17959999999994,-180.0,609.6701573619457,428.76,334.43,0.4132
1257,RegionD,578.214400426624,1089.78,578.214400426624,0.0,0.0,0.0,0.0,0.0,180.0,331.56559957337595,-180.0,609.6701573619457,428.48,334.21,0.4046
1258,RegionD,536.371199573376,1100.0,536.371199573376,0.0,0.0,0.0,0.0,0.0,180.0,383.628800426624,-180.0,609.6701573619457,428.21,334.0,0.3972
1259,RegionD,514.5344,1089.78,514.5344,0.0,0.0,0.0,0.0,0.0,180.0,395.24559999999997,-180.0,609.6701573619457,427.93,333.79,0.3914
1260,RegionD,477.158400426624,1059.81,477.158400426624,0.0,0.0,0.0,0.0,0.0,180.0,402.65159957337596,-180.0,609.6701573619457,427.65,333.57,0.3875
1261,RegionD,416.755200426624,1012.13,416.755200426624,0.0,0.0,0.0,0.0,0.0,180.0,415.374799573376,-180.0,609.6701573619457,427.37,333.35,0.3859
1262,RegionD,401.201920426624,950.0,401.201920426624,0.0,0.0,0.0,0.0,0.0,180.0,368.79807957337607,-180.0,609.6701573619457,427.09,333.13,0.3866
1263,RegionD,355.5456,877.65,355.5456,0.0,0.0,0.0,0.0,0.0,180.0,342.10440000000006,-180.0,609.6701573619457,426.81,332.91,0.3895
1264,RegionD,320.69120042662405,800.0,320.69120042662405,0.0,0.0,0.0,0.0,0.0,180.0,299.30879957337595,-180.0,609.6701573619457,426.53,332.69,0.3944
1265,RegionD,316.416,722.35,316.416,0.0,0.0,0.0,0.0,0.0,180.0,225.93400000000003,-180.0,609.6701573619457,618.07,482.09,0.4009
1266,RegionD,296.844799573376,650.0,296.844799573376,0.0,0.0,0.0,0.0,0.0,180.0,173.155200426624,-180.0,609.6701573619457,617.67,481.78,0.4085
1267,RegionD,319.193600426624,587.87,319.193600426624,0.0,0.0,0.0,0.0,0.0,180.0,88.67639957337599,-180.0,609.6701573619457,617.27,481.47,0.4167
1268,RegionD,350.246399573376,540.19,350.246399573376,0.0,0.0,0.0,0.0,0.0,180.0,9.943600426624016,-180.0,609.6701573619457,616.88,481.17,0.425
1269,RegionD,347.39199957337604,510.22,347.39199957337604,0.0,0.0,0.0,0.0,0.0,162.828000426624,0.0,-162.828000426624,609.6701573619457,616.49,480.86,0.4326
1270,RegionD,350.976,500.0,350.976,0.0,0.0,0.0,0.0,0.0,149.024,0.0,-149.024,609.6701573619457,382.41,298.28,0.4392
1271,RegionD,431.98720000000003,510.22,431.98720000000003,0.0,0.0,0.0,0.0,0.0,78.2328,0.0,-78.2328,609.6701573619457,382.18,298.1,0.4441
1272,RegionD,463.87199999999996,540.19,463.87199999999996,0.0,0.0,0.0,0.0,0.0,76.3180000000001,0.0,-76.3180000000001,609.6701573619457,275.85,215.16,0.447
1273,RegionD,482.5856,587.87,482.5856,0.0,0.0,0.0,0.0,0.0,105.2844,0.0,-105.2844,609.6701573619457,275.68,215.03,0.4477
1274,RegionD,511.04,650.0,511.04,0.0,0.0,0.0,0.0,0.0,138.95999999999998,0.0,-138.95999999999998,609.6701573619457,275.52,214.91,0.4462
1275,RegionD,525.0432,722.35,525.0432,0.0,0.0,0.0,0.0,0.0,180.0,17.306800000000067,-180.0,609.6701573619457,275.36,214.78,0.4424
1276,RegionD,584.9087995733761,800.0,584.9087995733761,0.0,0.0,0.0,0.0,0.0,180.0,35.091200426623914,-180.0,609.6701573619457,275.2,214.66,0.4367
1277,RegionD,604.160000426624,877.65,604.160000426624,0.0,0.0,0.0,0.0,0.0,180.0,93.48999957337594,-180.0,609.6701573619457,275.05,214.54,0.4293
1278,RegionD,613.644799573376,950.0,613.644799573376,0.0,0.0,0.0,0.0,0.0,180.0,156.35520042662404,-180.0,609.6701573619457,274.9,214.42,0.4208
1279,RegionD,626.867199573376,1012.13,626.867199573376,0.0,0.0,0.0,0.0,0.0,180.0,205.26280042662404,-180.0,609.6701573619457,422.7,329.71,0.4118
1280,RegionD,581.312000426624,1059.81,581.312000426624,0.0,0.0,0.0,0.0,0.0,180.0,298.497999573376,-180.0,609.6701573619457,422.48,329.53,0.4027
1281,RegionD,522.7776,1089.78,522.7776,0.0,0.0,0.0,0.0,0.0,180.0,387.00239999999997,-180.0,609.6701573619457,422.27,329.37,0.3943
1282,RegionD,506.790400426624,1100.0,506.790400426624,0.0,0.0,0.0,0.0,0.0,180.0,413.20959957337595,-180.0,609.6701573619457,422.07,329.21,0.387
1283,RegionD,496.2432,1089.78,496.2432,0.0,0.0,0.0,0.0,0.0,180.0,413.53679999999997,-180.0,609.6701573619457,421.87,329.06,0.3814
1284,RegionD,444.3392,1059.81,444.3392,0.0,0.0,0.0,0.0,0.0,180.0,435.47079999999994,-180.0,609.6701573619457,421.67,328.9,0.3777
1285,RegionD,440.450560426624,1012.13,440.450560426624,0.0,0.0,0.0,0.0,0.0,180.0,391.67943957337604,-180.0,609.6701573619457,421.49,328.76,0.3763
1286,RegionD,404.049920426624,950.0,404.049920426624,0.0,0.0,0.0,0.0,0.0,180.0,365.950079573376,-180.0,609.6701573619457,421.31,328.62,0.3771
1287,RegionD,384.99968,877.65,384.99968,0.0,0.0,0.0,0.0,0.0,180.0,312.65031999999997,-180.0,609.6701573619457,421.14,328.49,0.3802
1288,RegionD,345.28000000000003,800.0,345.28000000000003,0.0,0.0,0.0,0.0,0.0,180.0,274.72,-180.0,609.6701573619457,420.98,328.36,0.3853
1289,RegionD,301.977599573376,722.35,301.977599573376,0.0,0.0,0.0,0.0,0.0,180.0,240.37240042662404,-180.0,609.6701573619457,610.19,475.95,0.3921
1290,RegionD,312.588800426624,650.0,312.588800426624,0.0,0.0,0.0,0.0,0.0,180.0,157.411199573376,-180.0,609.6701573619457,609.98,475.78,0.4
1291,RegionD,300.28800042662397,587.87,300.28800042662397,0.0,0.0,0.0,0.0,0.0,180.0,107.58199957337604,-180.0,609.6701573619457,609.78,475.63,0.4085
1292,RegionD,315.54559957337597,540.19,315.54559957337597,0.0,0.0,0.0,0.0,0.0,180.0,44.64440042662409,-180.0,609.6701573619457,609.59,475.48,0.417
1293,RegionD,337.54879999999997,510.22,337.54879999999997,0.0,0.0,0.0,0.0,0.0,172.67120000000006,0.0,-172.67120000000006,609.6701573619457,609.41,475.34,0.4249
1294,RegionD,334.50239999999997,500.0,334.50239999999997,0.0,0.0,0.0,0.0,0.0,165.49760000000003,0.0,-165.49760000000003,609.6701573619457,378.15,294.96,0.4317
1295,RegionD,379.801600426624,510.22,379.801600426624,0.0,0.0,0.0,0.0,0.0,130.418399573376,0.0,-130.418399573376,609.6701573619457,378.06,294.89,0.4369
1296,RegionD,446.7072,540.19,446.7072,0.0,0.0,0.0,0.0,0.0,93.48280000000005,0.0,-93.48280000000005,609.6701573619457,272.98,212.92,0.4402
1297,RegionD,500.88960042662404,587.87,500.88960042662404,0.0,0.0,0.0,0.0,0.0,86.98039957337596,0.0,-86.98039957337596,609.6701573619457,272.92,212.88,0.4412
1298,RegionD,528.4608000000001,650.0,528.4608000000001,0.0,0.0,0.0,0.0,0.0,121.53919999999994,0.0,-121.53919999999994,609.6701573619457,272.87,212.84,0.44
1299,RegionD,542.809599573376,722.35,542.809599573376,0.0,0.0,0.0,0.0,0.0,179.54040042662405,0.0,-179.54040042662405,609.6701573619457,272.83,212.81,0.4366
1300,RegionD,595.0208,800.0,595.0208,0.0,0.0,0.0,0.0,0.0,180.0,24.97919999999999,-180.0,609.6701573619457,272.79,212.78,0.4312
1301,RegionD,590.719999573376,877.65,590.719999573376,0.0,0.0,0.0,0.0,0.0,180.0,106.93000042662402,-180.0,609.6701573619457,272.75,212.75,0.4242
1302,RegionD,603.878399573376,950.0,603.878399573376,0.0,0.0,0.0,0.0,0.0,180.0,166.121600426624,-180.0,609.6701573619457,272.73,212.73,0.4161
1303,RegionD,597.6959995733761,1012.13,597.6959995733761,0.0,0.0,0.0,0.0,0.0,180.0,234.43400042662392,-180.0,609.6701573619457,419.55,327.25,0.4074
1304,RegionD,639.5647995733759,1059.81,639.5647995733759,0.0,0.0,0.0,0.0,0.0,180.0,240.24520042662402,-180.0,609.6701573619457,419.52,327.23,0.3987
1305,RegionD,537.843199573376,1089.78,537.843199573376,0.0,0.0,0.0,0.0,0.0,180.0,371.936800426624,-180.0,609.6701573619457,419.51,327.22,0.3907
1306,RegionD,550.630400426624,1100.0,550.630400426624,0.0,0.0,0.0,0.0,0.0,180.0,369.36959957337604,-180.0,609.6701573619457,419.5,327.21,0.3838
1307,RegionD,457.38240042662403,1089.78,457.38240042662403,0.0,0.0,0.0,0.0,0.0,180.0,452.39759957337594,-180.0,609.6701573619457,419.5,327.21,0.3785
1308,RegionD,465.5104,1059.81,465.5104,0.0,0.0,0.0,0.0,0.0,180.0,414.29959999999994,-180.0,609.6701573619457,419.51,327.22,0.3753
1309,RegionD,432.25599957337596,1012.13,432.25599957337596,0.0,0.0,0.0,0.0,0.0,180.0,399.8740004266241,-180.0,609.6701573619457,419.53,327.23,0.3742
1310,RegionD,407.477760426624,950.0,407.477760426624,0.0,0.0,0.0,0.0,0.0,180.0,362.52223957337605,-180.0,609.6701573619457,419.56,327.26,0.3755
1311,RegionD,371.93343999999996,877.65,371.93343999999996,0.0,0.0,0.0,0.0,0.0,180.0,325.71655999999996,-180.0,609.6701573619457,419.6,327.29,0.379
1312,RegionD,328.42240000000004,800.0,328.42240000000004,0.0,0.0,0.0,0.0,0.0,180.0,291.57759999999996,-180.0,609.6701573619457,419.65,327.33,0.3845
1313,RegionD,287.487999573376,722.35,287.487999573376,0.0,0.0,0.0,0.0,0.0,180.0,254.86200042662404,-180.0,609.6701573619457,608.57,474.68,0.3917
1314,RegionD,298.559999573376,650.0,298.559999573376,0.0,0.0,0.0,0.0,0.0,180.0,171.440000426624,-180.0,609.6701573619457,608.66,474.75,0.4
1315,RegionD,294.69440000000003,587.87,294.69440000000003,0.0,0.0,0.0,0.0,0.0,180.0,113.17559999999997,-180.0,609.6701573619457,608.76,474.83,0.4089
1316,RegionD,281.86880042662403,540.19,281.86880042662403,0.0,0.0,0.0,0.0,0.0,180.0,78.32119957337602,-180.0,609.6701573619457,608.87,474.92,0.4178
1317,RegionD,296.0384,510.22,296.0384,0.0,0.0,0.0,0.0,0.0,180.0,34.1816,-180.0,609.6701573619457,609.0,475.02,0.4261
1318,RegionD,363.21279957337595,500.0,363.21279957337595,0.0,0.0,0.0,0.0,0.0,136.78720042662405,0.0,-136.78720042662405,609.6701573619457,378.09,294.91,0.4333
1319,RegionD,419.62240042662404,510.22,419.62240042662404,0.0,0.0,0.0,0.0,0.0,90.59759957337599,0.0,-90.59759957337599,609.6701573619457,378.18,294.98,0.439
1320,RegionD,440.524799573376,540.19,440.524799573376,0.0,0.0,0.0,0.0,0.0,99.66520042662404,0.0,-99.66520042662404,609.6701573619457,273.2,213.1,0.4426
1321,RegionD,488.4992,587.87,488.4992,0.0,0.0,0.0,0.0,0.0,99.37080000000003,0.0,-99.37080000000003,609.6701573619457,273.27,213.15,0.444
1322,RegionD,503.372799573376,650.0,503.372799573376,0.0,0.0,0.0,0.0,0.0,146.62720042662397,0.0,-146.62720042662397,609.6701573619457,273.36,213.22,0.4432
1323,RegionD,594.444799573376,722.35,594.444799573376,0.0,0.0,0.0,0.0,0.0,127.90520042662399,0.0,-127.90520042662399,609.6701573619457,273.44,213.28,0.4402
1324,RegionD,527.231999573376,800.0,527.231999573376,0.0,0.0,0.0,0.0,0.0,180.0,92.76800042662398,-180.0,609.6701573619457,273.53,213.35,0.4352
1325,RegionD,637.3632,877.65,637.3632,0.0,0.0,0.0,0.0,0.0,180.0,60.28679999999997,-180.0,609.6701573619457,273.62,213.42,0.4286
1326,RegionD,584.7808,950.0,584.7808,0.0,0.0,0.0,0.0,0.0,180.0,185.2192,-180.0,609.6701573619457,273.72,213.5,0.4208
1327,RegionD,613.286399573376,1012.13,613.286399573376,0.0,0.0,0.0,0.0,0.0,180.0,218.843600426624,-180.0,609.6701573619457,421.26,328.58,0.4125
1328,RegionD,600.025599573376,1059.81,600.025599573376,0.0,0.0,0.0,0.0,0.0,180.0,279.78440042662396,-180.0,609.6701573619457,421.42,328.71,0.4042
1329,RegionD,578.3936004266241,1089.78,578.3936004266241,0.0,0.0,0.0,0.0,0.0,180.0,331.3863995733759,-180.0,609.6701573619457,421.58,328.83,0.3965
1330,RegionD,543.2063995733761,1100.0,543.2063995733761,0.0,0.0,0.0,0.0,0.0,180.0,376.7936004266239,-180.0,609.6701573619457,421.75,328.97,0.3899
1331,RegionD,480.665600426624,1089.78,480.665600426624,0.0,0.0,0.0,0.0,0.0,180.0,429.114399573376,-180.0,609.6701573619457,421.93,329.11,0.385
1332,RegionD,435.46880000000004,1059.81,435.46880000000004,0.0,0.0,0.0,0.0,0.0,180.0,444.34119999999984,-180.0,609.6701573619457,422.1,329.24,0.3821
1333,RegionD,436.56192000000004,1012.13,436.56192000000004,0.0,0.0,0.0,0.0,0.0,180.0,395.5680799999999,-180.0,609.6701573619457,422.29,329.39,0.3814
1334,RegionD,391.296000426624,950.0,391.296000426624,0.0,0.0,0.0,0.0,0.0,180.0,378.703999573376,-180.0,609.6701573619457,422.47,329.53,0.3829
1335,RegionD,368.54528000000005,877.65,368.54528000000005,0.0,0.0,0.0,0.0,0.0,180.0,329.10471999999993,-180.0,609.6701573619457,422.66,329.67,0.3867
1336,RegionD,350.681600426624,800.0,350.681600426624,0.0,0.0,0.0,0.0,0.0,180.0,269.3183995733759,-180.0,609.6701573619457,422.85,329.82,0.3925
1337,RegionD,314.905600426624,722.35,314.905600426624,0.0,0.0,0.0,0.0,0.0,180.0,227.44439957337602,-180.0,609.6701573619457,613.42,478.47,0.3999
1338,RegionD,316.32639957337597,650.0,316.32639957337597,0.0,0.0,0.0,0.0,0.0,180.0,153.67360042662403,-180.0,609.6701573619457,613.71,478.69,0.4085
1339,RegionD,317.926399573376,587.87,317.926399573376,0.0,0.0,0.0,0.0,0.0,180.0,89.94360042662402,-180.0,609.6701573619457,613.99,478.91,0.4177
1340,RegionD,307.07199957337605,540.19,307.07199957337605,0.0,0.0,0.0,0.0,0.0,180.0,53.11800042662401,-180.0,609.6701573619457,614.29,479.15,0.4268
1341,RegionD,327.321600426624,510.22,327.321600426624,0.0,0.0,0.0,0.0,0.0,180.0,2.8983995733760253,-180.0,609.6701573619457,614.58,479.37,0.4354
1342,RegionD,383.62880000000007,500.0,383.62880000000007,0.0,0.0,0.0,0.0,0.0,116.37119999999993,0.0,-116.37119999999993,609.6701573619457,381.65,297.69,0.4428
1343,RegionD,422.75839957337604,510.22,422.75839957337604,0.0,0.0,0.0,0.0,0.0,87.46160042662399,0.0,-87.46160042662399,609.6701573619457,381.83,297.83,0.4486
1344,RegionD,444.40320042662404,540.19,444.40320042662404,0.0,0.0,0.0,0.0,0.0,95.78679957337602,0.0,-95.78679957337602,609.6701573619457,275.9,215.2,0.4525
1345,RegionD,495.5264,587.87,495.5264,0.0,0.0,0.0,0.0,0.0,92.34359999999998,0.0,-92.34359999999998,609.6701573619457,276.03,215.3,0.4541
1346,RegionD,514.7008000000001,650.0,514.7008000000001,0.0,0.0,0.0,0.0,0.0,135.29919999999993,0.0,-135.29919999999993,609.6701573619457,276.16,215.4,0.4534
1347,RegionD,557.5680000000001,722.35,557.5680000000001,0.0,0.0,0.0,0.0,0.0,164.78199999999993,0.0,-164.78199999999993,609.6701573619457,276.3,215.51,0.4505
1348,RegionD,566.476800426624,800.0,566.476800426624,0.0,0.0,0.0,0.0,0.0,180.0,53.52319957337602,-180.0,609.6701573619457,276.43,215.62,0.4456
1349,RegionD,585.983999573376,877.65,585.983999573376,0.0,0.0,0.0,0.0,0.0,180.0,111.66600042662401,-180.0,609.6701573619457,276.56,215.72,0.4391
1350,RegionD,575.6032,950.0,575.6032,0.0,0.0,0.0,0.0,0.0,180.0,194.39679999999998,-180.0,609.6701573619457,276.69,215.82,0.4315
1351,RegionD,575.8592,1012.13,575.8592,0.0,0.0,0.0,0.0,0.0,180.0,256.2708,-180.0,609.6701573619457,425.87,332.18,0.4233
1352,RegionD,591.884799573376,1059.81,591.884799573376,0.0,0.0,0.0,0.0,0.0,180.0,287.925200426624,-180.0,609.6701573619457,426.07,332.33,0.415
1353,RegionD,568.627199573376,1089.78,568.627199573376,0.0,0.0,0.0,0.0,0.0,180.0,341.152800426624,-180.0,609.6701573619457,426.26,332.48,0.4074
1354,RegionD,506.521600426624,1100.0,506.521600426624,0.0,0.0,0.0,0.0,0.0,180.0,413.478399573376,-180.0,609.6701573619457,426.45,332.63,0.4008
1355,RegionD,479.20640000000003,1089.78,479.20640000000003,0.0,0.0,0.0,0.0,0.0,180.0,430.57359999999994,-180.0,609.6701573619457,426.64,332.78,0.3959
1356,RegionD,448.409599573376,1059.81,448.409599573376,0.0,0.0,0.0,0.0,0.0,180.0,431.40040042662395,-180.0,609.6701573619457,426.82,332.92,0.393
1357,RegionD,411.3664,1012.13,411.3664,0.0,0.0,0.0,0.0,0.0,180.0,420.7636,-180.0,609.6701573619457,427.0,333.06,0.3923
1358,RegionD,391.999999573376,950.0,391.999999573376,0.0,0.0,0.0,0.0,0.0,180.0,378.00000042662396,-180.0,609.6701573619457,427.18,333.2,0.3938
1359,RegionD,371.57759999999996,877.65,371.57759999999996,0.0,0.0,0.0,0.0,0.0,180.0,326.0724,-180.0,609.6701573619457,427.35,333.33,0.3976
1360,RegionD,313.871360426624,800.0,313.871360426624,0.0,0.0,0.0,0.0,0.0,180.0,306.128639573376,-180.0,609.6701573619457,427.51,333.46,0.4033
1361,RegionD,323.59680000000003,722.35,323.59680000000003,0.0,0.0,0.0,0.0,0.0,180.0,218.7532,-180.0,609.6701573619457,620.13,483.7,0.4107
1362,RegionD,274.1376,650.0,274.1376,0.0,0.0,0.0,0.0,0.0,180.0,195.86239999999998,-180.0,609.6701573619457,620.35,483.87,0.4192
1363,RegionD,270.3872,587.87,270.3872,0.0,0.0,0.0,0.0,0.0,180.0,137.4828,-180.0,609.6701573619457,620.57,484.04,0.4282
1364,RegionD,341.93920042662404,540.19,341.93920042662404,18.25079957337607,0.0,0.0,0.0,0.0,180.0,0.0,-180.0,626.8259089609193,620.78,484.21,0.4373
1365,RegionD,317.12,510.22,317.12,0.0,0.0,0.0,0.0,0.0,180.0,13.100000000000023,-180.0,626.8259089609193,620.98,484.36,0.4457
1366,RegionD,362.45760042662397,500.0,362.45760042662397,0.0,0.0,0.0,0.0,0.0,137.54239957337603,0.0,-137.54239957337603,626.8259089609193,385.55,300.73,0.453
1367,RegionD,389.952,510.22,389.952,0.0,0.0,0.0,0.0,0.0,120.26800000000003,0.0,-120.26800000000003,626.8259089609193,385.66,300.81,0.4586
1368,RegionD,477.00480000000005,540.19,477.00480000000005,0.0,0.0,0.0,0.0,0.0,63.18520000000001,0.0,-63.18520000000001,626.8259089609193,278.61,217.32,0.4623
1369,RegionD,502.655999573376,587.87,502.655999573376,0.0,0.0,0.0,0.0,0.0,85.21400042662401,0.0,-85.21400042662401,626.8259089609193,278.68,217.37,0.4637
1370,RegionD,526.3872,650.0,526.3872,0.0,0.0,0.0,0.0,0.0,123.6128,0.0,-123.6128,626.8259089609193,278.75,217.43,0.4629
1371,RegionD,556.659199573376,722.35,556.659199573376,0.0,0.0,0.0,0.0,0.0,165.69080042662404,0.0,-165.69080042662404,626.8259089609193,278.82,217.48,0.4598
1372,RegionD,604.1344004266241,800.0,604.1344004266241,0.0,0.0,0.0,0.0,0.0,180.0,15.865599573375903,-180.0,626.8259089609193,278.87,217.52,0.4547
1373,RegionD,617.7408004266241,877.65,617.7408004266241,0.0,0.0,0.0,0.0,0.0,180.0,79.90919957337587,-180.0,626.8259089609193,278.93,217.57,0.4479
1374,RegionD,600.1664,950.0,600.1664,0.0,0.0,0.0,0.0,0.0,180.0,169.83360000000005,-180.0,626.8259089609193,278.97,217.6,0.44
1375,RegionD,575.232,1012.13,575.232,0.0,0.0,0.0,0.0,0.0,180.0,256.898,-180.0,626.8259089609193,429.26,334.82,0.4315
1376,RegionD,581.145600426624,1059.81,581.145600426624,0.0,0.0,0.0,0.0,0.0,180.0,298.66439957337593,-180.0,626.8259089609193,429.31,334.86,0.423
1377,RegionD,573.8112004266239,1089.78,573.8112004266239,0.0,0.0,0.0,0.0,0.0,180.0,335.96879957337603,-180.0,626.8259089609193,429.36,334.9,0.4151
1378,RegionD,532.7872004266239,1100.0,532.7872004266239,0.0,0.0,0.0,0.0,0.0,180.0,387.21279957337606,-180.0,626.8259089609193,429.4,334.93,0.4083
1379,RegionD,482.5471995733761,1089.78,482.5471995733761,0.0,0.0,0.0,0.0,0.0,180.0,427.23280042662395,-180.0,626.8259089609193,429.43,334.96,0.4031
1380,RegionD,420.736,1059.81,420.736,0.0,0.0,0.0,0.0,0.0,180.0,459.07399999999996,-180.0,626.8259089609193,429.46,334.98,0.3998
1381,RegionD,443.8272,1012.13,443.8272,0.0,0.0,0.0,0.0,0.0,180.0,388.30280000000005,-180.0,626.8259089609193,429.47,334.99,0.3988
1382,RegionD,401.6896,950.0,401.6896,0.0,0.0,0.0,0.0,0.0,180.0,368.3104000000001,-180.0,626.8259089609193,429.48,334.99,0.4
1383,RegionD,362.42816,877.65,362.42816,0.0,0.0,0.0,0.0,0.0,180.0,335.22184000000004,-180.0,626.8259089609193,429.47,334.99,0.4034
1384,RegionD,328.038400426624,800.0,328.038400426624,0.0,0.0,0.0,0.0,0.0,180.0,291.961599573376,-180.0,626.8259089609193,429.46,334.98,0.4088
1385,RegionD,281.676799573376,722.35,281.676799573376,0.0,0.0,0.0,0.0,0.0,180.0,260.673200426624,-180.0,626.8259089609193,622.69,485.7,0.4158
1386,RegionD,321.11360042662403,650.0,321.11360042662403,0.0,0.0,0.0,0.0,0.0,180.0,148.88639957337597,-180.0,626.8259089609193,622.64,485.66,0.4239
1387,RegionD,301.2096,587.87,301.2096,0.0,0.0,0.0,0.0,0.0,180.0,106.66039999999998,-180.0,626.8259089609193,622.58,485.61,0.4326
1388,RegionD,332.710399573376,540.19,332.710399573376,0.0,0.0,0.0,0.0,0.0,180.0,27.479600426624074,-180.0,626.8259089609193,622.51,485.56,0.4413
1389,RegionD,348.454399573376,510.22,348.454399573376,0.0,0.0,0.0,0.0,0.0,161.76560042662402,0.0,-161.76560042662402,626.8259089609193,622.43,485.5,0.4493
1390,RegionD,386.99519999999995,500.0,386.99519999999995,0.0,0.0,0.0,0.0,0.0,113.00480000000005,0.0,-113.00480000000005,626.8259089609193,386.28,301.3,0.4562
1391,RegionD,409.8944,510.22,409.8944,0.0,0.0,0.0,0.0,0.0,100.32560000000001,0.0,-100.32560000000001,626.8259089609193,386.21,301.24,0.4615
1392,RegionD,449.35679957337607,540.19,449.35679957337607,0.0,0.0,0.0,0.0,0.0,90.83320042662399,0.0,-90.83320042662399,626.8259089609193,278.87,217.52,0.4647
1393,RegionD,479.2192,587.87,479.2192,0.0,0.0,0.0,0.0,0.0,108.6508,0.0,-108.6508,626.8259089609193,278.81,217.47,0.4658
1394,RegionD,499.84000000000003,650.0,499.84000000000003,0.0,0.0,0.0,0.0,0.0,150.15999999999997,0.0,-150.15999999999997,626.8259089609193,278.75,217.43,0.4645
1395,RegionD,560.2688,722.35,560.2688,0.0,0.0,0.0,0.0,0.0,162.08119999999997,0.0,-162.08119999999997,626.8259089609193,278.68,217.37,0.461
1396,RegionD,612.5056,800.0,612.5056,0.0,0.0,0.0,0.0,0.0,180.0,7.4944000000000415,-180.0,626.8259089609193,278.6,217.31,0.4555
1397,RegionD,592.268799573376,877.65,592.268799573376,0.0,0.0,0.0,0.0,0.0,180.0,105.38120042662399,-180.0,626.8259089609193,278.52,217.25,0.4483
1398,RegionD,612.940799573376,950.0,612.940799573376,0.0,0.0,0.0,0.0,0.0,180.0,157.059200426624,-180.0,626.8259089609193,278.43,217.18,0.44
1399,RegionD,570.508799573376,1012.13,570.508799573376,0.0,0.0,0.0,0.0,0.0,180.0,261.621200426624,-180.0,626.8259089609193,428.21,334.0,0.4311
1400,RegionD,585.1776004266239,1059.81,585.1776004266239,0.0,0.0,0.0,0.0,0.0,180.0,294.632399573376,-180.0,626.8259089609193,428.06,333.89,0.4222
1401,RegionD,543.846399573376,1089.78,543.846399573376,0.0,0.0,0.0,0.0,0.0,180.0,365.933600426624,-180.0,626.8259089609193,427.9,333.76,0.4139
1402,RegionD,543.7824,1100.0,543.7824,0.0,0.0,0.0,0.0,0.0,180.0,376.21759999999995,-180.0,626.8259089609193,427.74,333.64,0.4067
1403,RegionD,471.334399573376,1089.78,471.334399573376,0.0,0.0,0.0,0.0,0.0,180.0,438.44560042662397,-180.0,626.8259089609193,427.56,333.5,0.401
