Stage,ForecastOriginHour,Model,Hour,SourceRegion,TaskType,PointForecast,ActualGPU,Lower95,Lower80,BootstrapMedian,Upper80,Upper95
test,2375,direct_mean,2378,RegionB,RealTimeInference,8.332912457912458,5.0,0.0,2.0,7.0,14.0,21.0
test,2375,direct_mean,2378,RegionC,AITraining,24.610690235690235,17.0,0.0,0.0,0.0,71.0,120.0
test,2375,direct_mean,2378,RegionC,BatchInference,14.478535353535353,21.0,0.0,0.0,12.0,29.0,43.0
test,2375,direct_mean,2378,RegionC,RealTimeInference,7.095538720538721,0.0,0.0,1.0,6.0,12.0,18.0
test,2375,direct_mean,2378,RegionD,AITraining,170.05765993265993,147.0,0.0,49.0,151.0,286.0,403.0499999999993
test,2375,direct_mean,2378,RegionD,BatchInference,18.835858585858585,23.0,0.0,0.0,16.0,35.0,51.0
test,2375,direct_mean,2378,RegionD,RealTimeInference,0.8261784511784511,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2378,RegionE,AITraining,121.13257575757575,335.0,0.0,0.0,107.0,214.0,315.0
test,2375,direct_mean,2378,RegionE,BatchInference,12.241582491582491,42.0,0.0,0.0,9.0,23.0,40.0
test,2375,direct_mean,2378,RegionE,RealTimeInference,1.093013468013468,2.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2378,RegionF,AITraining,122.66287878787878,296.0,0.0,0.0,106.0,222.0,327.0
test,2375,direct_mean,2378,RegionF,BatchInference,11.337542087542088,9.0,0.0,0.0,7.0,23.0,37.0
test,2375,direct_mean,2378,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2379,RegionA,AITraining,26.300925925925927,0.0,0.0,0.0,0.0,71.0,121.0
test,2375,direct_mean,2379,RegionA,BatchInference,18.751262626262626,38.0,0.0,0.0,16.0,36.0,52.0
test,2375,direct_mean,2379,RegionA,RealTimeInference,9.838804713804715,5.0,0.0,3.0,9.0,16.0,23.0
test,2375,direct_mean,2379,RegionB,AITraining,26.022306397306398,0.0,0.0,0.0,0.0,77.0,121.04999999999927
test,2375,direct_mean,2379,RegionB,BatchInference,18.412037037037038,15.0,0.0,0.0,16.0,34.0,50.0
test,2375,direct_mean,2379,RegionB,RealTimeInference,8.332912457912458,1.0,0.0,2.0,7.0,14.0,21.0
test,2375,direct_mean,2379,RegionC,AITraining,24.610690235690235,0.0,0.0,0.0,0.0,73.0,121.0
test,2375,direct_mean,2379,RegionC,BatchInference,14.478535353535353,28.0,0.0,0.0,12.0,28.0,44.0
test,2375,direct_mean,2379,RegionC,RealTimeInference,7.095538720538721,0.0,0.0,1.0,6.0,12.0,18.0
test,2375,direct_mean,2379,RegionD,AITraining,170.05765993265993,374.0,0.0,47.0,149.0,290.0,406.0
test,2375,direct_mean,2379,RegionD,BatchInference,18.835858585858585,14.0,0.0,0.0,17.0,35.0,52.0
test,2375,direct_mean,2379,RegionD,RealTimeInference,0.8261784511784511,6.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2379,RegionE,AITraining,121.13257575757575,70.0,0.0,0.0,107.0,214.0,311.0
test,2375,direct_mean,2379,RegionE,BatchInference,12.241582491582491,0.0,0.0,0.0,9.0,24.0,40.0
test,2375,direct_mean,2379,RegionE,RealTimeInference,1.093013468013468,0.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2379,RegionF,AITraining,122.66287878787878,102.0,0.0,16.0,107.0,219.0,319.0
test,2375,direct_mean,2379,RegionF,BatchInference,11.337542087542088,9.0,0.0,0.0,8.0,23.0,38.0
test,2375,direct_mean,2379,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2380,RegionA,AITraining,26.300925925925927,122.0,0.0,0.0,0.0,75.0,121.0
test,2375,direct_mean,2380,RegionA,BatchInference,18.751262626262626,0.0,0.0,0.0,16.0,36.0,52.0
test,2375,direct_mean,2380,RegionA,RealTimeInference,9.838804713804715,0.0,0.0,3.0,9.0,16.0,23.0
test,2375,direct_mean,2380,RegionB,AITraining,26.022306397306398,142.0,0.0,0.0,0.0,74.0,120.0
test,2375,direct_mean,2380,RegionB,BatchInference,18.412037037037038,19.0,0.0,0.0,16.0,35.0,50.0
test,2375,direct_mean,2380,RegionB,RealTimeInference,8.332912457912458,9.0,0.0,2.0,7.0,14.0,20.049999999999272
test,2375,direct_mean,2380,RegionC,AITraining,24.610690235690235,0.0,0.0,0.0,0.0,69.0,120.0
test,2375,direct_mean,2380,RegionC,BatchInference,14.478535353535353,22.0,0.0,0.0,12.0,29.0,44.0
test,2375,direct_mean,2380,RegionC,RealTimeInference,7.095538720538721,12.0,0.0,1.0,6.0,12.0,18.0
test,2375,direct_mean,2380,RegionD,AITraining,170.05765993265993,83.0,0.0,47.0,153.0,290.0,411.0
test,2375,direct_mean,2380,RegionD,BatchInference,18.835858585858585,22.0,0.0,0.0,17.0,35.0,51.0
test,2375,direct_mean,2380,RegionD,RealTimeInference,0.8261784511784511,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2380,RegionE,AITraining,121.13257575757575,73.0,0.0,0.0,108.0,215.0,317.0499999999993
test,2375,direct_mean,2380,RegionE,BatchInference,12.241582491582491,20.0,0.0,0.0,9.0,24.0,40.0
test,2375,direct_mean,2380,RegionE,RealTimeInference,1.093013468013468,0.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2380,RegionF,AITraining,122.66287878787878,329.0,0.0,0.0,104.0,220.0,325.0
test,2375,direct_mean,2380,RegionF,BatchInference,11.337542087542088,16.0,0.0,0.0,8.0,23.0,36.04999999999927
test,2375,direct_mean,2380,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2381,RegionA,AITraining,26.300925925925927,0.0,0.0,0.0,0.0,73.0,122.0
test,2375,direct_mean,2381,RegionA,BatchInference,18.751262626262626,43.0,0.0,0.0,16.0,35.0,51.0
test,2375,direct_mean,2381,RegionA,RealTimeInference,9.838804713804715,7.0,0.0,3.0,9.0,16.0,23.0
test,2375,direct_mean,2381,RegionB,AITraining,26.022306397306398,71.0,0.0,0.0,0.0,75.0,122.0
test,2375,direct_mean,2381,RegionB,BatchInference,18.412037037037038,4.0,0.0,0.0,16.0,35.0,50.0
test,2375,direct_mean,2381,RegionB,RealTimeInference,8.332912457912458,7.0,0.0,2.0,7.0,14.0,20.0
test,2375,direct_mean,2381,RegionC,AITraining,24.610690235690235,68.0,0.0,0.0,0.0,71.0,121.0
test,2375,direct_mean,2381,RegionC,BatchInference,14.478535353535353,37.0,0.0,0.0,12.0,29.0,44.0
test,2375,direct_mean,2381,RegionC,RealTimeInference,7.095538720538721,12.0,0.0,1.0,6.0,12.0,18.0
test,2375,direct_mean,2381,RegionD,AITraining,170.05765993265993,178.0,0.0,49.0,149.0,286.1700000000001,413.0
test,2375,direct_mean,2381,RegionD,BatchInference,18.835858585858585,0.0,0.0,0.0,17.0,35.0,52.0
test,2375,direct_mean,2381,RegionD,RealTimeInference,0.8261784511784511,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2381,RegionE,AITraining,121.13257575757575,161.0,0.0,0.0,108.0,216.0,315.0499999999993
test,2375,direct_mean,2381,RegionE,BatchInference,12.241582491582491,7.0,0.0,0.0,9.0,23.0,40.0
test,2375,direct_mean,2381,RegionE,RealTimeInference,1.093013468013468,0.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2381,RegionF,AITraining,122.66287878787878,191.0,0.0,16.0,106.0,220.0,328.0
test,2375,direct_mean,2381,RegionF,BatchInference,11.337542087542088,0.0,0.0,0.0,7.0,22.0,37.0
test,2375,direct_mean,2381,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2382,RegionA,AITraining,26.300925925925927,0.0,0.0,0.0,0.0,71.0,121.0
test,2375,direct_mean,2382,RegionA,BatchInference,18.751262626262626,19.0,0.0,0.0,16.0,36.0,51.0
test,2375,direct_mean,2382,RegionA,RealTimeInference,9.838804713804715,1.0,0.0,3.0,9.0,16.0,23.0
test,2375,direct_mean,2382,RegionB,AITraining,26.022306397306398,0.0,0.0,0.0,0.0,74.0,120.0
test,2375,direct_mean,2382,RegionB,BatchInference,18.412037037037038,8.0,0.0,0.0,16.0,35.0,51.0
test,2375,direct_mean,2382,RegionB,RealTimeInference,8.332912457912458,7.0,0.0,2.0,7.0,14.0,21.0
test,2375,direct_mean,2382,RegionC,AITraining,24.610690235690235,67.0,0.0,0.0,0.0,69.0,120.0
test,2375,direct_mean,2382,RegionC,BatchInference,14.478535353535353,19.0,0.0,0.0,12.0,28.0,43.0
test,2375,direct_mean,2382,RegionC,RealTimeInference,7.095538720538721,13.0,0.0,1.0,6.0,13.0,19.0
test,2375,direct_mean,2382,RegionD,AITraining,170.05765993265993,91.0,0.0,49.0,151.0,288.0,409.0
test,2375,direct_mean,2382,RegionD,BatchInference,18.835858585858585,19.0,0.0,0.0,17.0,35.0,52.0
test,2375,direct_mean,2382,RegionD,RealTimeInference,0.8261784511784511,7.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2382,RegionE,AITraining,121.13257575757575,0.0,0.0,0.0,107.0,213.0,315.0
test,2375,direct_mean,2382,RegionE,BatchInference,12.241582491582491,23.0,0.0,0.0,9.0,23.0,39.0
test,2375,direct_mean,2382,RegionE,RealTimeInference,1.093013468013468,6.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2382,RegionF,AITraining,122.66287878787878,180.0,0.0,0.0,106.0,221.0,330.0
test,2375,direct_mean,2382,RegionF,BatchInference,11.337542087542088,0.0,0.0,0.0,7.0,22.0,37.0
test,2375,direct_mean,2382,RegionF,RealTimeInference,0.8337542087542088,1.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2383,RegionA,AITraining,26.300925925925927,0.0,0.0,0.0,0.0,75.0,122.0
test,2375,direct_mean,2383,RegionA,BatchInference,18.751262626262626,25.0,0.0,0.0,16.0,36.0,51.0
test,2375,direct_mean,2383,RegionA,RealTimeInference,9.838804713804715,17.0,0.0,3.0,9.0,16.0,23.0
test,2375,direct_mean,2383,RegionB,AITraining,26.022306397306398,0.0,0.0,0.0,0.0,75.0,122.0
test,2375,direct_mean,2383,RegionB,BatchInference,18.412037037037038,33.0,0.0,0.0,16.0,34.0,50.0
test,2375,direct_mean,2383,RegionB,RealTimeInference,8.332912457912458,9.0,0.0,2.0,7.0,14.0,21.0
test,2375,direct_mean,2383,RegionC,AITraining,24.610690235690235,0.0,0.0,0.0,0.0,71.0,120.0
test,2375,direct_mean,2383,RegionC,BatchInference,14.478535353535353,0.0,0.0,0.0,12.0,28.0,43.0
test,2375,direct_mean,2383,RegionC,RealTimeInference,7.095538720538721,2.0,0.0,1.0,6.0,12.0,18.0
test,2375,direct_mean,2383,RegionD,AITraining,170.05765993265993,112.0,0.0,48.0,151.0,286.0,412.0
test,2375,direct_mean,2383,RegionD,BatchInference,18.835858585858585,17.0,0.0,0.0,17.0,35.0,52.0
test,2375,direct_mean,2383,RegionD,RealTimeInference,0.8261784511784511,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2383,RegionE,AITraining,121.13257575757575,286.0,0.0,0.0,107.0,215.0,317.0
test,2375,direct_mean,2383,RegionE,BatchInference,12.241582491582491,14.0,0.0,0.0,9.0,23.0,40.0
test,2375,direct_mean,2383,RegionE,RealTimeInference,1.093013468013468,0.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2383,RegionF,AITraining,122.66287878787878,159.0,0.0,0.0,106.0,214.0,325.0
test,2375,direct_mean,2383,RegionF,BatchInference,11.337542087542088,0.0,0.0,0.0,7.0,23.0,36.0
test,2375,direct_mean,2383,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2384,RegionA,AITraining,26.300925925925927,0.0,0.0,0.0,0.0,74.0,122.0
test,2375,direct_mean,2384,RegionA,BatchInference,18.751262626262626,0.0,0.0,0.0,16.0,35.0,52.0
test,2375,direct_mean,2384,RegionA,RealTimeInference,9.838804713804715,12.0,0.0,3.0,9.0,17.0,23.0
test,2375,direct_mean,2384,RegionB,AITraining,26.022306397306398,78.0,0.0,0.0,0.0,73.0,120.0
test,2375,direct_mean,2384,RegionB,BatchInference,18.412037037037038,0.0,0.0,0.0,16.0,34.0,50.0
test,2375,direct_mean,2384,RegionB,RealTimeInference,8.332912457912458,7.0,0.0,2.0,7.0,15.0,21.0
test,2375,direct_mean,2384,RegionC,AITraining,24.610690235690235,0.0,0.0,0.0,0.0,72.17000000000007,121.04999999999927
test,2375,direct_mean,2384,RegionC,BatchInference,14.478535353535353,17.0,0.0,0.0,12.0,29.0,43.0
test,2375,direct_mean,2384,RegionC,RealTimeInference,7.095538720538721,6.0,0.0,0.0,6.0,12.0,18.0
test,2375,direct_mean,2384,RegionD,AITraining,170.05765993265993,68.0,0.0,47.0,148.0,286.0,401.09999999999854
test,2375,direct_mean,2384,RegionD,BatchInference,18.835858585858585,6.0,0.0,0.0,17.0,35.0,52.0
test,2375,direct_mean,2384,RegionD,RealTimeInference,0.8261784511784511,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2384,RegionE,AITraining,121.13257575757575,153.0,0.0,0.0,107.0,216.0,319.0499999999993
test,2375,direct_mean,2384,RegionE,BatchInference,12.241582491582491,6.0,0.0,0.0,9.0,23.0,39.0
test,2375,direct_mean,2384,RegionE,RealTimeInference,1.093013468013468,4.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2384,RegionF,AITraining,122.66287878787878,179.0,0.0,0.0,109.0,224.0,331.0
test,2375,direct_mean,2384,RegionF,BatchInference,11.337542087542088,0.0,0.0,0.0,7.0,23.0,37.0
test,2375,direct_mean,2384,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2385,RegionA,AITraining,26.300925925925927,0.0,0.0,0.0,0.0,72.0,121.0
test,2375,direct_mean,2385,RegionA,BatchInference,18.751262626262626,0.0,0.0,0.0,16.0,36.0,52.0
test,2375,direct_mean,2385,RegionA,RealTimeInference,9.838804713804715,5.0,0.0,3.0,9.0,16.170000000000073,23.0
test,2375,direct_mean,2385,RegionB,AITraining,26.022306397306398,0.0,0.0,0.0,0.0,74.0,122.0
test,2375,direct_mean,2385,RegionB,BatchInference,18.412037037037038,33.0,0.0,0.0,16.0,34.0,50.0
test,2375,direct_mean,2385,RegionB,RealTimeInference,8.332912457912458,12.0,0.0,2.0,7.0,14.0,20.0
test,2375,direct_mean,2385,RegionC,AITraining,24.610690235690235,0.0,0.0,0.0,0.0,71.0,121.0
test,2375,direct_mean,2385,RegionC,BatchInference,14.478535353535353,35.0,0.0,0.0,12.0,29.0,43.0
test,2375,direct_mean,2385,RegionC,RealTimeInference,7.095538720538721,5.0,0.0,1.0,6.0,13.0,18.0
test,2375,direct_mean,2385,RegionD,AITraining,170.05765993265993,64.0,0.0,46.0,149.0,289.0,412.0
test,2375,direct_mean,2385,RegionD,BatchInference,18.835858585858585,34.0,0.0,0.0,17.0,35.0,52.0
test,2375,direct_mean,2385,RegionD,RealTimeInference,0.8261784511784511,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2385,RegionE,AITraining,121.13257575757575,144.0,0.0,0.0,106.0,214.0,315.0499999999993
test,2375,direct_mean,2385,RegionE,BatchInference,12.241582491582491,0.0,0.0,0.0,9.0,24.0,41.0
test,2375,direct_mean,2385,RegionE,RealTimeInference,1.093013468013468,0.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2385,RegionF,AITraining,122.66287878787878,393.0,0.0,0.0,107.0,219.0,319.0
test,2375,direct_mean,2385,RegionF,BatchInference,11.337542087542088,0.0,0.0,0.0,7.0,23.0,37.0
test,2375,direct_mean,2385,RegionF,RealTimeInference,0.8337542087542088,7.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2386,RegionA,AITraining,26.300925925925927,0.0,0.0,0.0,0.0,73.0,122.0
test,2375,direct_mean,2386,RegionA,BatchInference,18.751262626262626,15.0,0.0,0.0,16.0,36.0,52.0
test,2375,direct_mean,2386,RegionA,RealTimeInference,9.838804713804715,6.0,0.0,3.0,9.0,16.0,23.0
test,2375,direct_mean,2386,RegionB,AITraining,26.022306397306398,113.0,0.0,0.0,0.0,75.0,120.0
test,2375,direct_mean,2386,RegionB,BatchInference,18.412037037037038,51.0,0.0,0.0,16.0,35.0,51.0
test,2375,direct_mean,2386,RegionB,RealTimeInference,8.332912457912458,18.0,0.0,2.0,7.0,14.0,21.0
test,2375,direct_mean,2386,RegionC,AITraining,24.610690235690235,0.0,0.0,0.0,0.0,71.0,121.0
test,2375,direct_mean,2386,RegionC,BatchInference,14.478535353535353,14.0,0.0,0.0,12.0,28.0,43.0
test,2375,direct_mean,2386,RegionC,RealTimeInference,7.095538720538721,5.0,0.0,0.0,6.0,12.0,18.0
test,2375,direct_mean,2386,RegionD,AITraining,170.05765993265993,116.0,0.0,48.0,153.0,289.0,407.0
test,2375,direct_mean,2386,RegionD,BatchInference,18.835858585858585,60.0,0.0,0.0,17.0,35.0,52.0
test,2375,direct_mean,2386,RegionD,RealTimeInference,0.8261784511784511,4.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2386,RegionE,AITraining,121.13257575757575,101.0,0.0,0.0,108.0,216.17000000000007,317.0
test,2375,direct_mean,2386,RegionE,BatchInference,12.241582491582491,17.0,0.0,0.0,9.0,23.0,41.0
test,2375,direct_mean,2386,RegionE,RealTimeInference,1.093013468013468,0.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2386,RegionF,AITraining,122.66287878787878,114.0,0.0,0.0,105.0,217.0,325.0
test,2375,direct_mean,2386,RegionF,BatchInference,11.337542087542088,12.0,0.0,0.0,8.0,23.0,37.0
test,2375,direct_mean,2386,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2387,RegionA,AITraining,26.300925925925927,0.0,0.0,0.0,0.0,75.0,122.0
test,2375,direct_mean,2387,RegionA,BatchInference,18.751262626262626,16.0,0.0,0.0,16.0,35.0,51.0
test,2375,direct_mean,2387,RegionA,RealTimeInference,9.838804713804715,11.0,0.0,3.0,9.0,16.0,23.0
test,2375,direct_mean,2387,RegionB,AITraining,26.022306397306398,0.0,0.0,0.0,0.0,74.0,122.0
test,2375,direct_mean,2387,RegionB,BatchInference,18.412037037037038,33.0,0.0,0.0,16.0,35.0,52.0
test,2375,direct_mean,2387,RegionB,RealTimeInference,8.332912457912458,15.0,0.0,2.0,7.0,14.0,20.0
test,2375,direct_mean,2387,RegionC,AITraining,24.610690235690235,91.0,0.0,0.0,0.0,69.0,121.0
test,2375,direct_mean,2387,RegionC,BatchInference,14.478535353535353,0.0,0.0,0.0,12.0,28.0,43.0
test,2375,direct_mean,2387,RegionC,RealTimeInference,7.095538720538721,25.0,0.0,1.0,6.0,12.0,18.0
test,2375,direct_mean,2387,RegionD,AITraining,170.05765993265993,126.0,0.0,47.0,149.0,286.0,411.0
test,2375,direct_mean,2387,RegionD,BatchInference,18.835858585858585,15.0,0.0,0.0,17.0,35.0,51.0
test,2375,direct_mean,2387,RegionD,RealTimeInference,0.8261784511784511,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2387,RegionE,AITraining,121.13257575757575,368.0,0.0,0.0,105.0,213.0,316.0
test,2375,direct_mean,2387,RegionE,BatchInference,12.241582491582491,68.0,0.0,0.0,9.0,24.0,40.0
test,2375,direct_mean,2387,RegionE,RealTimeInference,1.093013468013468,0.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2387,RegionF,AITraining,122.66287878787878,226.0,0.0,0.0,106.0,217.0,327.0499999999993
test,2375,direct_mean,2387,RegionF,BatchInference,11.337542087542088,0.0,0.0,0.0,7.0,23.0,37.0
test,2375,direct_mean,2387,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2388,RegionA,AITraining,26.300925925925927,103.0,0.0,0.0,0.0,73.0,122.0
test,2375,direct_mean,2388,RegionA,BatchInference,18.751262626262626,85.0,0.0,0.0,17.0,37.0,53.0
test,2375,direct_mean,2388,RegionA,RealTimeInference,9.838804713804715,15.0,0.0,3.0,9.0,17.0,23.0
test,2375,direct_mean,2388,RegionB,AITraining,26.022306397306398,0.0,0.0,0.0,0.0,78.0,122.0
test,2375,direct_mean,2388,RegionB,BatchInference,18.412037037037038,10.0,0.0,0.0,16.0,35.0,51.0
test,2375,direct_mean,2388,RegionB,RealTimeInference,8.332912457912458,1.0,0.0,2.0,7.0,14.0,20.0
test,2375,direct_mean,2388,RegionC,AITraining,24.610690235690235,0.0,0.0,0.0,0.0,71.0,119.0
test,2375,direct_mean,2388,RegionC,BatchInference,14.478535353535353,18.0,0.0,0.0,12.0,29.0,44.0
test,2375,direct_mean,2388,RegionC,RealTimeInference,7.095538720538721,0.0,0.0,0.0,6.0,12.0,18.0
test,2375,direct_mean,2388,RegionD,AITraining,170.05765993265993,59.0,0.0,48.0,150.0,288.0,408.0
test,2375,direct_mean,2388,RegionD,BatchInference,18.835858585858585,33.0,0.0,0.0,17.0,35.0,52.0
test,2375,direct_mean,2388,RegionD,RealTimeInference,0.8261784511784511,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2388,RegionE,AITraining,121.13257575757575,0.0,0.0,0.0,107.0,216.0,319.0
test,2375,direct_mean,2388,RegionE,BatchInference,12.241582491582491,0.0,0.0,0.0,9.0,24.0,40.0
test,2375,direct_mean,2388,RegionE,RealTimeInference,1.093013468013468,0.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2388,RegionF,AITraining,122.66287878787878,345.0,0.0,0.0,106.0,219.0,320.0
test,2375,direct_mean,2388,RegionF,BatchInference,11.337542087542088,0.0,0.0,0.0,8.0,23.0,38.0
test,2375,direct_mean,2388,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2389,RegionA,AITraining,26.300925925925927,0.0,0.0,0.0,0.0,73.0,121.0
test,2375,direct_mean,2389,RegionA,BatchInference,18.751262626262626,21.0,0.0,0.0,16.0,36.0,52.0
test,2375,direct_mean,2389,RegionA,RealTimeInference,9.838804713804715,14.0,0.0,3.0,9.0,16.0,23.0
test,2375,direct_mean,2389,RegionB,AITraining,26.022306397306398,59.0,0.0,0.0,0.0,73.0,120.0
test,2375,direct_mean,2389,RegionB,BatchInference,18.412037037037038,13.0,0.0,0.0,16.0,34.0,50.0
test,2375,direct_mean,2389,RegionB,RealTimeInference,8.332912457912458,0.0,0.0,2.0,7.0,14.0,21.0
test,2375,direct_mean,2389,RegionC,AITraining,24.610690235690235,0.0,0.0,0.0,0.0,71.0,119.04999999999927
test,2375,direct_mean,2389,RegionC,BatchInference,14.478535353535353,6.0,0.0,0.0,12.0,28.0,44.0
test,2375,direct_mean,2389,RegionC,RealTimeInference,7.095538720538721,7.0,0.0,1.0,6.0,13.0,19.0
test,2375,direct_mean,2389,RegionD,AITraining,170.05765993265993,276.0,0.0,46.0,147.0,283.0,406.0
test,2375,direct_mean,2389,RegionD,BatchInference,18.835858585858585,0.0,0.0,0.0,17.0,35.0,51.0
test,2375,direct_mean,2389,RegionD,RealTimeInference,0.8261784511784511,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2389,RegionE,AITraining,121.13257575757575,128.0,0.0,0.0,108.0,217.0,316.0
test,2375,direct_mean,2389,RegionE,BatchInference,12.241582491582491,22.0,0.0,0.0,9.0,24.0,39.0
test,2375,direct_mean,2389,RegionE,RealTimeInference,1.093013468013468,0.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2389,RegionF,AITraining,122.66287878787878,41.0,0.0,0.0,107.0,217.0,328.0
test,2375,direct_mean,2389,RegionF,BatchInference,11.337542087542088,7.0,0.0,0.0,7.0,23.0,38.0
test,2375,direct_mean,2389,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2390,RegionA,AITraining,26.300925925925927,0.0,0.0,0.0,0.0,73.0,120.0
test,2375,direct_mean,2390,RegionA,BatchInference,18.751262626262626,16.0,0.0,0.0,16.0,35.0,51.0
test,2375,direct_mean,2390,RegionA,RealTimeInference,9.838804713804715,0.0,0.0,3.0,9.0,16.0,23.0
test,2375,direct_mean,2390,RegionB,AITraining,26.022306397306398,0.0,0.0,0.0,0.0,76.0,121.0
test,2375,direct_mean,2390,RegionB,BatchInference,18.412037037037038,30.0,0.0,0.0,16.0,34.0,50.0
test,2375,direct_mean,2390,RegionB,RealTimeInference,8.332912457912458,8.0,0.0,2.0,7.0,14.0,21.0
test,2375,direct_mean,2390,RegionC,AITraining,24.610690235690235,0.0,0.0,0.0,0.0,73.0,119.0
test,2375,direct_mean,2390,RegionC,BatchInference,14.478535353535353,0.0,0.0,0.0,12.0,28.0,44.0
test,2375,direct_mean,2390,RegionC,RealTimeInference,7.095538720538721,7.0,0.0,1.0,6.0,12.0,18.0
test,2375,direct_mean,2390,RegionD,AITraining,170.05765993265993,299.0,0.0,49.0,151.0,286.1700000000001,408.0
test,2375,direct_mean,2390,RegionD,BatchInference,18.835858585858585,54.0,0.0,0.0,16.0,35.0,51.0
test,2375,direct_mean,2390,RegionD,RealTimeInference,0.8261784511784511,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2390,RegionE,AITraining,121.13257575757575,517.0,0.0,0.0,109.0,214.0,315.0
test,2375,direct_mean,2390,RegionE,BatchInference,12.241582491582491,16.0,0.0,0.0,9.0,24.0,40.0
test,2375,direct_mean,2390,RegionE,RealTimeInference,1.093013468013468,0.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2390,RegionF,AITraining,122.66287878787878,87.0,0.0,0.0,106.0,217.0,325.0
test,2375,direct_mean,2390,RegionF,BatchInference,11.337542087542088,15.0,0.0,0.0,7.0,23.0,38.0
test,2375,direct_mean,2390,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2391,RegionA,AITraining,26.300925925925927,101.0,0.0,0.0,0.0,79.0,124.0
test,2375,direct_mean,2391,RegionA,BatchInference,18.751262626262626,34.0,0.0,0.0,17.0,36.0,52.0
test,2375,direct_mean,2391,RegionA,RealTimeInference,9.838804713804715,8.0,0.0,3.0,9.0,16.0,24.0
test,2375,direct_mean,2391,RegionB,AITraining,26.022306397306398,54.0,0.0,0.0,0.0,74.0,121.0
test,2375,direct_mean,2391,RegionB,BatchInference,18.412037037037038,29.0,0.0,0.0,16.0,34.0,50.0
test,2375,direct_mean,2391,RegionB,RealTimeInference,8.332912457912458,8.0,0.0,2.0,7.0,14.0,20.0
test,2375,direct_mean,2391,RegionC,AITraining,24.610690235690235,0.0,0.0,0.0,0.0,70.0,121.0
test,2375,direct_mean,2391,RegionC,BatchInference,14.478535353535353,0.0,0.0,0.0,12.0,28.0,43.0
test,2375,direct_mean,2391,RegionC,RealTimeInference,7.095538720538721,8.0,0.0,0.0,6.0,13.0,18.0
test,2375,direct_mean,2391,RegionD,AITraining,170.05765993265993,142.0,0.0,47.0,151.0,290.0,412.0
test,2375,direct_mean,2391,RegionD,BatchInference,18.835858585858585,0.0,0.0,0.0,17.0,35.0,52.0
test,2375,direct_mean,2391,RegionD,RealTimeInference,0.8261784511784511,2.0,0.0,0.0,0.0,1.0,6.0
